Date	Temp	Precip	Humidity	Trap	Trap.Height	Height	FPD	MPD	P.downsi	Moths	Diptera	P. versicolor	TrapID	Bait	WoY	Study.week	OLRE
05/05/2017	24.56666667	7.533333333	94.33333333	A	3.1-5.5m	4.2	0	0	0	0	4	0	74	YEAST	18	70	2113
05/05/2017	24.56666667	7.533333333	94.33333333	A	3.1-5.5m	4.7	0	0	0	10	4	2	94	YEAST	18	70	2123
05/05/2017	24.56666667	7.533333333	94.33333333	A	3.1-5.5m	4.9	0	0	0	0	23	2	144	YEAST	18	70	2147
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	12	0	0	0	13	0	3	20	PAPAYA	21	177	3210
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	12.4	0	0	0	0	0	0	30	PAPAYA	21	177	3215
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	11.9	0	0	0	3	0	2	50	PAPAYA	21	177	3220
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	12.5	0	0	0	2	0	1	60	PAPAYA	21	177	3225
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	12.2	0	0	0	7	0	5	70	PAPAYA	21	177	3230
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	11.6	0	0	0	0	0	0	120	PAPAYA	21	177	3245
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	12.6	0	0	0	0	0	5	130	PAPAYA	21	177	3250
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	12.9	0	0	0	1	0	8	140	PAPAYA	21	177	3255
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	12.2	0	0	0	5	1	2	10	PAPAYA	21	177	3205
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	12.5	0	0	0	3	1	2	80	PAPAYA	21	177	3235
22/05/2018	20.83333333	0.066666667	94.33333333	E	11.1-13m	13	0	0	0	2		2	100	PAPAYA	21	177	3240
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	10.4	0	0	0	13	0	2	31	PAPAYA	21	177	3214
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	11.5	0	0	0	10	0	18	101	PAPAYA	21	177	3239
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	9.6	0	0	0	9	0	1	121	PAPAYA	21	177	3244
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	9.9	0	0	0	25	1	10	51	PAPAYA	21	177	3219
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	10.2	0	0	0	16	1	10	71	PAPAYA	21	177	3229
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	10.5	1	1	2	8	2	17	61	PAPAYA	21	177	3224
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	10.5	0	0	0	10	3	7	81	PAPAYA	21	177	3234
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	10.6	0	0	0	4	3	10	131	PAPAYA	21	177	3249
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	10.2	0	0	0	12	4	12	11	PAPAYA	21	177	3204
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	10	0	0	0	16	4	6	21	PAPAYA	21	177	3209
22/05/2018	20.83333333	0.066666667	94.33333333	D	9.1-11.5m	10.9	0	0	0	9	8	18	141	PAPAYA	21	177	3254
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	7.9	0	0	0	25	0	5	52	PAPAYA	21	177	3218
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	8.9	0	0	0	3	0	1	142	PAPAYA	21	177	3253
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	8.2	0	1	1	20	2	1	12	PAPAYA	21	177	3203
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	8.2	0	0	0	12	3	12	72	PAPAYA	21	177	3228
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	8	0	0	0	6	4	2	22	PAPAYA	21	177	3208
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	8.5	0	1	1	18	4	28	82	PAPAYA	21	177	3233
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	8.5	0	0	0	27	5	4	62	PAPAYA	21	177	3223
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	8.4	0	0	0	0	6	3	32	PAPAYA	21	177	3213
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	9.5	1	1	2	29	6	11	102	PAPAYA	21	177	3238
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	7.6	0	0	0	18	7	10	122	PAPAYA	21	177	3243
22/05/2018	20.83333333	0.066666667	94.33333333	C	7.1-9.5m	8.6	0	0	0	11	11	4	132	PAPAYA	21	177	3248
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	6.9	0	1	1	31	0	4	143	PAPAYA	21	177	3252
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	6.2	0	0	0	17	1	1	13	PAPAYA	21	177	3202
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	5.9	0	0	0	37	1	2	53	PAPAYA	21	177	3217
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	6.4	0	0	0	1	2	2	33	PAPAYA	21	177	3212
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	6.5	0	0	0	28	2	11	63	PAPAYA	21	177	3222
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	6	0	0	0	20	3	3	23	PAPAYA	21	177	3207
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	6.6	0	0	0	1	3	3	133	PAPAYA	21	177	3247
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	6.5	0	0	0	31	6	10	83	PAPAYA	21	177	3232
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	6.2	1	1	2	24	7	3	73	PAPAYA	21	177	3227
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	5.6	0	0	0	8	9	5	123	PAPAYA	21	177	3242
22/05/2018	20.83333333	0.066666667	94.33333333	B	5.1-7.5m	7.5	1	1	2	3	11	3	103	PAPAYA	21	177	3237
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	4	0	0	0	9	0	2	24	PAPAYA	21	177	3206
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	4.9	0	0	0	11	0	1	144	PAPAYA	21	177	3251
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	4.2	0	0	0	10	1	1	14	PAPAYA	21	177	3201
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	4.5	0	0	0	33	1	7	64	PAPAYA	21	177	3221
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	4.5	0	0	0	6	1	6	84	PAPAYA	21	177	3231
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	4.4	0	0	0	1	2	2	34	PAPAYA	21	177	3211
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	3.9	0	0	0	34	2	23	54	PAPAYA	21	177	3216
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	4.2	1	0	1	8	2	9	74	PAPAYA	21	177	3226
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	3.6	0	0	0	6	3	5	124	PAPAYA	21	177	3241
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	5.5	1	0	1	9	4	6	104	PAPAYA	21	177	3236
22/05/2018	20.83333333	0.066666667	94.33333333	A	3.1-5.5m	4.6	1	1	2	0	4	3	134	PAPAYA	21	177	3246
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	12.2	0	0	0	2	0	0	10	YEAST	2	54	1495
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	12	0	0	0	0	0	0	20	YEAST	2	54	1500
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	12.4	0	0	0	0	0	0	30	YEAST	2	54	1505
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	11.5	0	0	0	0	0	0	40	YEAST	2	54	1510
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	11.9	0	0	0	0	0	0	50	YEAST	2	54	1515
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	12.5	0	0	0	0	0	0	60	YEAST	2	54	1520
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	12.2	0	0	0	0	0	0	70	YEAST	2	54	1525
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	12.5	0	0	0	0	0	1	80	YEAST	2	54	1530
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	12.7	0	0	0	0	0	0	90	YEAST	2	54	1535
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	13	0	0	0	0	0	0	100	YEAST	2	54	1540
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	11.6	0	0	0	0	0	0	110	YEAST	2	54	1545
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	11.6	0	0	0	0	0	0	120	YEAST	2	54	1550
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	12.6	0	0	0	0	0	0	130	YEAST	2	54	1555
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	12.9	0	0	0	0	0	0	140	YEAST	2	54	1560
12/01/2017	20.77222222	7.2	94.88888889	E	11.1-13m	11.1	0	0	0	0	0	0	150	YEAST	2	54	1565
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	9.5	0	0	0	0	0	0	41	YEAST	2	54	1509
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	9.9	0	0	0	0	0	0	51	YEAST	2	54	1514
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	10.2	0	0	0	0	0	0	71	YEAST	2	54	1524
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	10.5	0	0	0	0	0	0	81	YEAST	2	54	1529
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	10.7	0	0	0	0	0	0	91	YEAST	2	54	1534
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	11.5	0	0	0	0	0	0	101	YEAST	2	54	1539
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	9.6	0	0	0	0	0	0	111	YEAST	2	54	1544
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	9.6	0	0	0	0	0	0	121	YEAST	2	54	1549
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	10.6	0	0	0	0	0	0	131	YEAST	2	54	1554
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	9.1	0	0	0	0	0	0	151	YEAST	2	54	1564
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	10.2	0	0	0	0	1	2	11	YEAST	2	54	1494
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	10	0	0	0	0	1	0	21	YEAST	2	54	1499
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	10.4	0	0	0	0	1	0	31	YEAST	2	54	1504
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	10.5	0	0	0	0	1	0	61	YEAST	2	54	1519
12/01/2017	20.77222222	7.2	94.88888889	D	9.1-11.5m	10.9	0	0	0	0	1	0	141	YEAST	2	54	1559
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	8	0	0	0	0	0	0	22	YEAST	2	54	1498
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	8.5	0	0	0	3	0	0	62	YEAST	2	54	1518
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	8.2	0	0	0	0	0	0	72	YEAST	2	54	1523
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	8.7	0	0	0	0	0	0	92	YEAST	2	54	1533
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	9.5	0	0	0	1	0	0	102	YEAST	2	54	1538
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	7.6	0	0	0	0	0	0	112	YEAST	2	54	1543
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	7.6	0	0	0	0	0	0	122	YEAST	2	54	1548
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	8.9	0	0	0	1	0	0	142	YEAST	2	54	1558
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	7.1	0	0	0	0	0	0	152	YEAST	2	54	1563
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	7.9	0	0	0	0	1	0	52	YEAST	2	54	1513
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	8.6	0	0	0	0	1	0	132	YEAST	2	54	1553
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	7.5	0	0	0	0	2	0	42	YEAST	2	54	1508
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	8.5	0	0	0	0	2	1	82	YEAST	2	54	1528
12/01/2017	20.77222222	7.2	94.88888889	C	7.1-9.5m	8.4	0	0	0	0	3	0	32	YEAST	2	54	1503
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	6.2	0	0	0	0	0	0	13	YEAST	2	54	1493
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	6.2	0	0	0	0	0	0	73	YEAST	2	54	1522
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	6.5	0	0	0	0	0	0	83	YEAST	2	54	1527
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	5.6	0	0	0	0	0	0	113	YEAST	2	54	1542
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	5.6	0	0	0	0	0	0	123	YEAST	2	54	1547
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	6.6	0	0	0	0	0	0	133	YEAST	2	54	1552
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	6.4	0	0	0	0	1	0	33	YEAST	2	54	1502
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	6.7	0	0	0	0	1	0	93	YEAST	2	54	1532
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	6.9	0	0	0	0	1	0	143	YEAST	2	54	1557
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	5.1	0	0	0	0	1	0	153	YEAST	2	54	1562
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	5.9	0	0	0	0	2	0	53	YEAST	2	54	1512
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	6.5	0	0	0	3	3	0	63	YEAST	2	54	1517
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	7.5	0	0	0	0	3	0	103	YEAST	2	54	1537
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	6	0	0	0	0	5	0	23	YEAST	2	54	1497
12/01/2017	20.77222222	7.2	94.88888889	B	5.1-7.5m	5.5	0	0	0	0	6	0	43	YEAST	2	54	1507
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	4	0	0	0	0	0	0	24	YEAST	2	54	1496
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	4.4	0	0	0	0	0	0	34	YEAST	2	54	1501
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	4.2	0	0	0	0	0	0	74	YEAST	2	54	1521
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	4.7	0	0	0	0	0	0	94	YEAST	2	54	1531
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	5.5	0	0	0	0	0	0	104	YEAST	2	54	1536
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	3.6	0	0	0	1	0	0	114	YEAST	2	54	1541
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	4.6	0	0	0	0	0	0	134	YEAST	2	54	1551
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	4.9	0	0	0	0	0	0	144	YEAST	2	54	1556
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	3.5	0	0	0	0	1	0	44	YEAST	2	54	1506
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	3.9	0	0	0	0	1	0	54	YEAST	2	54	1511
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	3.6	0	0	0	0	1	0	124	YEAST	2	54	1546
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	4.2	0	0	0	1	2	1	14	YEAST	2	54	1492
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	4.5	0	0	0	0	3	0	64	YEAST	2	54	1516
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	3.1	0	0	0	0	3	1	154	YEAST	2	54	1561
12/01/2017	20.77222222	7.2	94.88888889	A	3.1-5.5m	4.5	0	0	0	0	6	0	84	YEAST	2	54	1526
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	12.2	0	0	0	38	2	4	10	YEAST	16	68	2014
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	11.9	0	0	0	35	2	0	50	YEAST	16	68	2034
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	12.7	0	0	0	40	2	0	90	YEAST	16	68	2054
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	12	0	0	0	33	3	1	20	YEAST	16	68	2019
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	12.5	0	0	0	15	4	0	80	YEAST	16	68	2049
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	11.1	0	0	0	30	4	0	150	YEAST	16	68	2084
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	13	0	0	0	25	6	0	100	YEAST	16	68	2059
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	12.4	0	0	0	32	8	0	30	YEAST	16	68	2024
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	11.5	0	0	0	33	8	1	40	YEAST	16	68	2029
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	12.6	0	0	0	30	8	2	130	YEAST	16	68	2074
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	12.5	0	0	0	33	12	1	60	YEAST	16	68	2039
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	12.2	0	0	0	22	15	0	70	YEAST	16	68	2044
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	11.6	0	1	1	12	20	2	120	YEAST	16	68	2069
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	12.9	2	0	2	35	20	1	140	YEAST	16	68	2079
20/04/2017	22.58888889	10.3	95.11111111	E	11.1-13m	11.6	0	0	0	23	60	0	110	YEAST	16	68	2064
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	10.5	0	0	0	45	4	4	61	YEAST	16	68	2038
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	9.1	0	0	0	24	8	5	151	YEAST	16	68	2083
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	9.9	0	0	0	43	9	2	51	YEAST	16	68	2033
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	9.6	0	0	0	30	9	0	111	YEAST	16	68	2063
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	10.7	0	0	0	52	15	2	91	YEAST	16	68	2053
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	11.5	0	0	0	20	15	0	101	YEAST	16	68	2058
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	10	0	0	0	41	18	1	21	YEAST	16	68	2018
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	10.4	0	0	0	35	18	2	31	YEAST	16	68	2023
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	9.5	0	0	0	42	18	2	41	YEAST	16	68	2028
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	10.2	0	0	0	18	23	5	71	YEAST	16	68	2043
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	9.6	0	0	0	15	23	0	121	YEAST	16	68	2068
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	10.6	0	0	0	24	32	10	131	YEAST	16	68	2073
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	10.5	0	0	0	20	35	9	81	YEAST	16	68	2048
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	10.9	0	0	0	48	50	10	141	YEAST	16	68	2078
20/04/2017	22.58888889	10.3	95.11111111	D	9.1-11.5m	10.2	0	0	0	45	63	12	11	YEAST	16	68	2013
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	7.9	0	0	0	34	27	5	52	YEAST	16	68	2032
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	8.2	0	0	0	25	42	5	12	YEAST	16	68	2012
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	7.5	0	0	0	27	43	1	42	YEAST	16	68	2027
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	7.6	0	0	0	29	53	5	122	YEAST	16	68	2067
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	7.1	0	0	0	28	53	18	152	YEAST	16	68	2082
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	8.2	0	0	0	31	60	25	72	YEAST	16	68	2042
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	8.5	0	1	1	30	60	15	82	YEAST	16	68	2047
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	8	0	1	1	36	63	7	22	YEAST	16	68	2017
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	8.7	0	0	0	8	63	2	92	YEAST	16	68	2052
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	8.5	0	0	0	31	67	3	62	YEAST	16	68	2037
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	8.6	0	0	0	38	70	3	132	YEAST	16	68	2072
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	7.6	0	0	0	25	80	27	112	YEAST	16	68	2062
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	8.4	0	0	0	36	83	27	32	YEAST	16	68	2022
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	8.9	0	0	0	34	90	23	142	YEAST	16	68	2077
20/04/2017	22.58888889	10.3	95.11111111	C	7.1-9.5m	9.5	0	0	0	31	93	6	102	YEAST	16	68	2057
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	6.2	0	0	0	38	32	0	13	YEAST	16	68	2011
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	5.6	0	0	0	27	33	0	113	YEAST	16	68	2061
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	5.1	0	0	0	32	36	0	153	YEAST	16	68	2081
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	6.4	0	0	0	24	39	0	33	YEAST	16	68	2021
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	6.9	0	0	0	28	42	0	143	YEAST	16	68	2076
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	5.6	1	0	1	22	47	0	123	YEAST	16	68	2066
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	5.5	1	1	2	41	49	0	43	YEAST	16	68	2026
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	6.6	0	0	0	28	53	2	133	YEAST	16	68	2071
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	6.5	0	1	1	18	55	1	83	YEAST	16	68	2046
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	5.9	0	1	1	35	56	1	53	YEAST	16	68	2031
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	6.5	0	1	1	29	58	1	63	YEAST	16	68	2036
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	6	0	0	0	24	59	0	23	YEAST	16	68	2016
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	6.7	0	0	0	23	61	0	93	YEAST	16	68	2051
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	6.2	0	0	0	26	70	11	73	YEAST	16	68	2041
20/04/2017	22.58888889	10.3	95.11111111	B	5.1-7.5m	7.5	1	0	1	15	89	2	103	YEAST	16	68	2056
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	4.2	0	0	0	51	11	0	14	YEAST	16	68	2010
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	3.6	0	0	0	50	12	0	124	YEAST	16	68	2065
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	3.6	0	0	0	18	23	0	114	YEAST	16	68	2060
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	4	0	0	0	35	25	0	24	YEAST	16	68	2015
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	4.7	0	0	0	17	30	2	94	YEAST	16	68	2050
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	3.1	1	0	1	23	34	0	154	YEAST	16	68	2080
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	4.9	0	1	1	17	35	0	144	YEAST	16	68	2075
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	4.4	0	0	0	50	36	0	34	YEAST	16	68	2020
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	3.9	0	0	0	42	37	2	54	YEAST	16	68	2030
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	5.5	0	0	0	5	40	0	104	YEAST	16	68	2055
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	4.2	0	2	2	38	42	3	74	YEAST	16	68	2040
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	4.6	0	0	0	33	42	0	134	YEAST	16	68	2070
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	3.5	0	1	1	28	43	0	44	YEAST	16	68	2025
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	4.5	0	0	0	35	43	2	84	YEAST	16	68	2045
20/04/2017	22.58888889	10.3	95.11111111	A	3.1-5.5m	4.5	0	0	0	33	63	5	64	YEAST	16	68	2035
01/07/2016	19.07222222	1.4	95.38888889	E	11.1-13m	12.2	0	0	0	0	0	0	10	YEAST	27	27	495
01/07/2016	19.07222222	1.4	95.38888889	E	11.1-13m	12	0	0	0	0	0	0	20	YEAST	27	27	500
01/07/2016	19.07222222	1.4	95.38888889	E	11.1-13m	12.4	0	0	0	0	0	0	30	YEAST	27	27	505
01/07/2016	19.07222222	1.4	95.38888889	E	11.1-13m	11.5	0	0	0	0	0	0	40	YEAST	27	27	510
01/07/2016	19.07222222	1.4	95.38888889	E	11.1-13m	11.9	0	0	0	0	0	0	50	YEAST	27	27	515
01/07/2016	19.07222222	1.4	95.38888889	E	11.1-13m	12.5	0	0	0	0	0	0	60	YEAST	27	27	520
01/07/2016	19.07222222	1.4	95.38888889	E	11.1-13m	12.2	0	0	0	0	0	0	70	YEAST	27	27	525
01/07/2016	19.07222222	1.4	95.38888889	E	11.1-13m	12.5	0	0	0	0	0	0	80	YEAST	27	27	530
01/07/2016	19.07222222	1.4	95.38888889	E	11.1-13m	12.7	0	0	0	0	0	0	90	YEAST	27	27	535
